ID,Age
2997,18
2998,50
2999,49
3000,18
3001,14
3002,10
3003,48
3004,51
3005,18
3006,14
3007,11
3008,22
3009,22
3010,1
3011,83
3012,31
3013,30
3014,4
3015,35
3016,36
3017,5
3018,56
3019,51
3020,20
3021,85
3022,76
3023,64
3024,64
3025,34
3026,32
3027,8
3028,2
3029,28
3030,7
3031,39
3032,39
3033,4
3034,41
3035,37
3036,14
3037,9
3038,37
3039,36
3040,13
3041,8
3042,30
3043,11
3044,33
3045,33
3046,8
3047,81
3048,65
3049,64
3050,65
3051,35
3052,29
3053,9
3054,4
3055,37
3056,36
3057,10
3058,4
3059,58
3060,52
3061,18
3062,45
3063,42
3064,18
3065,16
3066,14
3067,73
3068,47
3069,47
3070,17
3071,82
3072,48
3073,50
3074,23
3075,13
3076,44
3077,41
3078,18
3079,16
3080,75
3081,63
3082,60
3083,41
3084,41
3085,16
3086,76
3087,34
3088,33
3089,14
3090,9
3091,39
3092,35
3093,15
3094,9
3095,65
3096,35
3097,28
3098,6
3099,0
3100,36
3101,22
3102,1
3103,67
3104,67
3105,36
3106,34
3107,23
3108,22
3109,37
3110,34
3111,9
3112,5
3113,66
3114,26
3115,25
3116,1
3117,24
3118,22
3119,3
3120,61
3121,24
3122,18
3123,60
3124,49
3125,14
3126,42
3127,37
3128,14
3129,8
3130,50
3131,46
3132,9
3133,69
3134,29
3135,26
3136,19
3137,0
3138,35
3139,30
3140,8
3141,0
3142,59
3143,50
3144,25
3145,22
3146,77
3147,69
3148,43
3149,31
3150,40
3151,11
3152,8
3153,43
3154,47
3155,21
3156,15
3157,45
3158,39
3159,19
3160,12
3161,38
3162,31
3163,11
3164,7
3165,5
3166,45
3167,12
3168,27
3169,1
3170,40
3171,18
3172,16
3173,38
3174,35
3175,7
3176,76
3177,60
3178,23
3179,22
3180,3
3181,1
3182,43
3183,48
3184,17
3185,14
3186,8
3187,42
3188,41
3189,18
3190,17
3191,47
3192,46
3193,20
3194,17
3195,13
3196,42
3197,40
3198,21
3199,16
3200,11
3201,42
3202,19
3203,17
3204,43
3205,42
3206,17
3207,12
3208,76
3209,35
3210,37
3211,28
3212,2
3213,73
3214,57
3215,32
3216,24
3217,22
3218,56
3219,47
3220,25
3221,16
3222,3
3223,27
3224,59
3225,25
3226,22
3227,51
3228,47
3229,16
3230,14
3231,45
3232,42
3233,19
3234,17
3235,15
3236,64
3237,63
3238,26
3239,22
3240,25
3241,23
3242,0
3243,33
3244,36
3245,10
3246,9
3247,39
3248,48
3249,18
3250,16
3251,64
3252,34
3253,36
3254,4
3255,37
3256,36
3257,14
3258,11
3259,90
3260,41
3261,20
3262,15
3263,43
3264,48
3265,17
3266,54
3267,47
3268,24
3269,22
3270,16
3271,81
3272,37
3273,35
3274,13
3275,9
3276,60
3277,62
3278,62
3279,31
3280,21
3281,35
3282,35
3283,10
3284,5
3285,43
3286,43
3287,18
3288,17
3289,28
3290,25
3291,5
3292,60
3293,46
3294,42
3295,19
3296,17
3297,40
3298,34
3299,15
3300,13
3301,11
3302,47
3303,18
3304,15
3305,42
3306,41
3307,15
3308,8
3309,78
3310,38
3311,42
3312,17
3313,13
3314,32
3315,31
3316,24
3317,3
3318,37
3319,35
3320,12
3321,10
3322,30
3323,6
3324,72
3325,16
3326,23
3327,19
3328,0
3329,23
3330,29
3331,4
3332,68
3333,42
3334,32
3335,23
3336,26
3337,31
3338,8
3339,4
3340,39
3341,35
3342,9
3343,7
3344,4
3345,35
3346,33
3347,10
3348,7
3349,38
3350,33
3351,9
3352,7
3353,78
3354,32
3355,23
3356,3
3357,64
3358,85
3359,37
3360,36
3361,13
3362,8
3363,77
3364,47
3365,47
3366,45
3367,22
3368,20
3369,18
3370,30
3371,31
3372,11
3373,6
3374,72
3375,71
3376,49
3377,50
3378,16
3379,21
3380,2
3381,78
3382,35
3383,32
3384,6
3385,1
3386,25
3387,50
3388,47
3389,27
3390,13
3391,40
3392,39
3393,17
3394,16
3395,14
3396,4
3397,63
3398,89
3399,32
3400,27
3401,1
3402,62
3403,25
3404,27
3405,26
3406,4
3407,23
3408,21
3409,2
3410,0
3411,45
3412,53
3413,20
3414,18
3415,13
3416,34
3417,32
3418,10
3419,4
3420,32
3421,28
3422,5
3423,41
3424,48
3425,48
3426,54
3427,26
3428,25
3429,37
3430,45
3431,16
3432,14
3433,47
3434,49
3435,13
3436,22
3437,20
3438,49
3439,61
3440,26
3441,21
3442,14
3443,34
3444,36
3445,12
3446,9
3447,61
3448,62
3449,39
3450,37
3451,10
3452,7
3453,38
3454,34
3455,12
3456,9
3457,41
3458,37
3459,11
3460,5
3461,41
3462,42
3463,17
3464,14
3465,60
3466,64
3467,29
3468,31
3469,33
3470,10
3471,66
3472,63
3473,71
3474,60
3475,61
3476,35
3477,30
3478,7
3479,4
3480,67
3481,67
3482,25
3483,67
3484,67
3485,40
3486,29
3487,8
3488,3
3489,65
3490,63
3491,29
3492,27
3493,10
3494,71
3495,43
3496,41
3497,19
3498,10
3499,74
3500,75
3501,34
3502,31
3503,8
3504,4
3505,40
3506,35
3507,7
3508,41
3509,38
3510,37
3511,15
3512,14
3513,10
3514,47
3515,42
3516,40
3517,20
3518,7
3519,64
3520,55
3521,26
3522,24
3523,27
3524,28
3525,3
3526,44
3527,55
3528,19
3529,17
3530,15
3531,42
3532,78
3533,43
3534,16
3535,14
3536,5
3537,62
3538,57
3539,29
3540,37
3541,34
3542,13
3543,8
3544,6
3545,3
3546,47
3547,19
3548,17
3549,12
3550,61
3551,34
3552,32
3553,32
3554,2
3555,53
3556,47
3557,67
3558,65
3559,33
3560,35
3561,6
3562,62
3563,61
3564,25
3565,65
3566,62
3567,37
3568,27
3569,6
3570,48
3571,39
3572,14
3573,8
3574,44
3575,24
3576,23
3577,20
3578,17
3579,65
3580,57
3581,27
3582,23
3583,1
3584,31
3585,30
3586,8
3587,4
3588,48
3589,62
3590,19
3591,22
3592,17
3593,15
3594,27
3595,20
3596,27
3597,33
3598,6
3599,44
3600,45
3601,19
3602,17
3603,43
3604,40
3605,18
3606,16
3607,35
3608,25
3609,0
3610,50
3611,47
3612,23
3613,20
3614,15
3615,13
3616,39
3617,32
3618,13
3619,9
3620,37
3621,26
3622,6
3623,3
3624,54
3625,49
3626,15
3627,13
3628,81
3629,41
3630,39
3631,17
3632,16
3633,64
3634,26
3635,53
3636,37
3637,18
3638,6
3639,32
3640,28
3641,8
3642,74
3643,64
3644,26
3645,44
3646,39
3647,14
3648,9
3649,48
3650,44
3651,23
3652,20
3653,48
3654,48
3655,23
3656,17
3657,78
3658,32
3659,8
3660,3
3661,53
3662,50
3663,27
3664,23
3665,75
3666,64
3667,63
3668,22
3669,2
3670,42
3671,38
3672,13
3673,11
3674,48
3675,37
3676,12
3677,4
3678,55
3679,55
3680,22
3681,15
3682,13
3683,65
3684,31
3685,28
3686,5
3687,46
3688,44
3689,19
3690,17
3691,14
3692,69
3693,72
3694,37
3695,32
3696,7
3697,4
3698,48
3699,43
3700,17
3701,4
3702,47
3703,40
3704,13
3705,10
3706,37
3707,40
3708,13
3709,8
3710,80
3711,44
3712,34
3713,27
3714,4
3715,51
3716,26
3717,14
3718,21
3719,0
3720,41
3721,40
3722,15
3723,12
3724,53
3725,53
3726,64
3727,33
3728,24
3729,44
3730,43
3731,16
3732,11
3733,6
3734,37
3735,11
3736,9
3737,34
3738,33
3739,11
3740,8
3741,41
3742,53
3743,56
3744,28
3745,24
3746,22
3747,15
3748,28
3749,29
3750,8
3751,4
3752,68
3753,73
3754,72
3755,41
3756,38
3757,11
3758,5
3759,36
3760,36
3761,7
3762,3
3763,67
3764,33
3765,29
3766,8
3767,2
3768,40
3769,47
3770,16
3771,13
3772,68
3773,69
3774,28
3775,22
3776,23
3777,84
3778,71
3779,70
3780,29
3781,24
3782,38
3783,37
3784,15
3785,10
3786,2
3787,78
3788,45
3789,47
3790,25
3791,22
3792,21
3793,14
3794,53
3795,49
3796,27
3797,23
3798,17
3799,15
3800,13
3801,53
3802,22
3803,20
3804,16
3805,12
3806,24
3807,21
3808,2
3809,38
3810,41
3811,9
3812,7
3813,65
3814,81
3815,69
3816,65
3817,42
3818,35
3819,22
3820,19
3821,17
3822,13
3823,55
3824,52
3825,30
3826,27
3827,25
3828,22
3829,20
3830,16
3831,13
3832,9
3833,25
3834,26
3835,3
3836,1
3837,3
3838,1
3839,60
3840,27
3841,23
3842,4
3843,1
3844,23
3845,2
3846,79
3847,75
3848,37
3849,33
3850,31
3851,39
3852,38
3853,18
3854,16
3855,14
3856,31
3857,32
3858,13
3859,10
3860,77
3861,34
3862,42
3863,11
3864,7
3865,6
3866,73
3867,67
3868,31
3869,29
3870,3
3871,79
3872,55
3873,48
3874,23
3875,19
3876,19
3877,14
3878,9
3879,6
3880,91
3881,50
3882,45
3883,24
3884,22
3885,20
3886,18
3887,14
3888,87
3889,40
3890,35
3891,14
3892,13
3893,4
3894,69
3895,48
3896,59
3897,54
3898,26
3899,23
3900,21
3901,70
3902,74
3903,30
3904,28
3905,6
3906,3
3907,64
3908,69
3909,44
3910,38
3911,38
3912,36
3913,33
3914,28
3915,26
3916,9
3917,7
3918,3
3919,0
3920,65
3921,61
3922,32
3923,31
3924,25
3925,25
3926,11
3927,8
3928,0
3929,42
3930,46
3931,23
3932,15
3933,46
3934,46
3935,19
3936,15
3937,36
3938,37
3939,15
3940,13
3941,0
3942,43
3943,43
3944,17
3945,15
3946,14
3947,5
3948,71
3949,79
3950,40
3951,39
3952,39
3953,20
3954,18
3955,15
3956,11
3957,75
3958,87
3959,43
3960,40
3961,6
3962,46
3963,25
3964,9
3965,57
3966,53
3967,24
3968,22
3969,2
3970,62
3971,24
3972,7
3973,53
3974,29
3975,26
3976,0
3977,65
3978,34
3979,32
3980,30
3981,27
3982,37
3983,36
3984,15
3985,13
3986,39
3987,44
3988,15
3989,8
3990,5
3991,49
3992,52
3993,28
3994,25
3995,23
3996,20
3997,18
3998,15
3999,87
4000,76
4001,33
4002,64
4003,31
4004,29
4005,25
4006,21
4007,28
4008,1
4009,68
4010,39
4011,33
4012,9
4013,6
4014,30
4015,26
4016,63
4017,37
4018,33
4019,11
4020,9
4021,5
4022,23
4023,22
4024,42
4025,37
4026,17
4027,12
4028,5
4029,40
4030,37
4031,17
4032,13
4033,1
4034,0
4035,58
4036,29
4037,20
4038,2
4039,61
4040,61
4041,27
4042,26
4043,24
4044,23
4045,21
4046,45
4047,46
4048,10
4049,80
4050,40
4051,42
4052,20
4053,16
4054,13
4055,36
4056,32
4057,65
4058,11
4059,7
4060,43
4061,40
4062,15
4063,7
4064,66
4065,51
4066,20
4067,19
4068,12
4069,65
4070,51
4071,44
4072,19
4073,17
4074,30
4075,29
4076,12
4077,10
4078,41
4079,48
4080,46
4081,14
4082,10
4083,5
4084,39
4085,40
4086,18
4087,16
4088,13
4089,74
4090,40
4091,39
4092,17
4093,14
4094,9
4095,34
4096,32
4097,8
4098,6
4099,4
4100,33
4101,28
4102,6
4103,4
4104,54
4105,47
4106,22
4107,9
4108,37
4109,35
4110,8
4111,3
4112,56
4113,54
4114,24
4115,20
4116,18
4117,16
4118,51
4119,44
4120,21
4121,54
4122,14
4123,38
4124,42
4125,19
4126,17
4127,15
4128,9
4129,5
4130,0
4131,43
4132,42
4133,21
4134,18
4135,11
4136,39
4137,34
4138,18
4139,16
4140,13
4141,10
4142,9
4143,9
4144,53
4145,47
4146,21
4147,17
4148,14
4149,14
4150,14
4151,12
4152,39
4153,38
4154,16
4155,14
4156,10
4157,7
4158,5
4159,14
4160,66
4161,42
4162,35
4163,54
4164,16
4165,13
4166,31
4167,30
4168,4
4169,79
4170,26
4171,25
4172,2
4173,67
4174,60
4175,29
4176,27
4177,23
4178,21
4179,16
4180,26
4181,2
4182,75
4183,72
4184,31
4185,26
4186,41
4187,42
4188,18
4189,15
4190,10
4191,84
4192,49
4193,20
4194,12
4195,49
4196,43
4197,18
4198,16
4199,9
4200,3
4201,42
4202,40
4203,16
4204,14
4205,47
4206,45
4207,22
4208,18
4209,15
4210,6
4211,2
4212,54
4213,49
4214,25
4215,22
4216,18
4217,56
4218,30
4219,8
4220,7
4221,5
4222,30
4223,35
4224,31
4225,13
4226,11
4227,8
4228,7
4229,5
4230,0
4231,53
4232,49
4233,25
4234,23
4235,21
4236,18
4237,16
4238,43
4239,46
4240,19
4241,16
4242,14
4243,11
4244,9
4245,6
4246,3
4247,72
4248,72
4249,27
4250,26
4251,0
4252,55
4253,52
4254,28
4255,25
4256,20
4257,14
4258,52
4259,50
4260,26
4261,22
4262,15
4263,22
4264,0
4265,52
4266,51
4267,23
4268,21
4269,73
4270,52
4271,44
4272,24
4273,21
4274,17
4275,14
4276,10
4277,6
4278,27
4279,44
4280,44
4281,19
4282,17
4283,14
4284,10
4285,8
4286,52
4287,41
4288,20
4289,12
4290,6
4291,35
4292,31
4293,31
4294,31
4295,6
4296,1
4297,35
4298,33
4299,10
4300,6
4301,38
4302,43
4303,14
4304,7
4305,40
4306,39
4307,14
4308,48
4309,44
4310,25
4311,16
4312,81
4313,27
4314,1
4315,42
4316,44
4317,16
4318,6
4319,42
4320,22
4321,20
4322,18
4323,17
4324,39
4325,18
4326,15
4327,10
4328,37
4329,47
4330,13
4331,10
4332,1
4333,50
4334,20
4335,11
4336,58
4337,36
4338,36
4339,6
4340,3
4341,38
4342,41
4343,40
4344,14
4345,8
4346,21
4347,19
4348,66
4349,38
4350,30
4351,30
4352,10
4353,7
4354,51
4355,47
4356,18
4357,16
4358,6
4359,38
4360,43
4361,20
4362,19
4363,16
4364,13
4365,47
4366,42
4367,17
4368,16
4369,39
4370,36
4371,11
4372,2
4373,50
4374,26
4375,19
4376,8
4377,6
4378,4
4379,54
4380,43
4381,15
4382,44
4383,40
4384,15
4385,13
4386,73
4387,28
4388,56
4389,47
4390,25
4391,11
4392,78
4393,70
4394,40
4395,36
4396,17
4397,15
4398,43
4399,1
4400,81
4401,33
4402,25
4403,3
4404,2
4405,59
4406,26
4407,24
4408,20
4409,15
4410,25
4411,1
4412,1
4413,48
4414,21
4415,14
4416,59
4417,69
4418,27
4419,84
4420,47
4421,17
4422,5
4423,53
4424,51
4425,32
4426,30
4427,25
4428,14
4429,36
4430,34
4431,14
4432,11
4433,9
4434,43
4435,42
4436,14
4437,7
4438,5
4439,56
4440,51
4441,28
4442,25
4443,20
4444,26
4445,1
4446,46
4447,44
4448,21
4449,18
4450,17
4451,6
4452,54
4453,65
4454,27
4455,24
4456,23
4457,81
4458,0
4459,48
4460,54
4461,26
4462,24
4463,13
4464,41
4465,33
4466,7
4467,1
4468,53
4469,51
4470,21
4471,26
4472,69
4473,62
4474,30
4475,28
4476,24
4477,40
4478,37
4479,13
4480,6
4481,47
4482,41
4483,14
4484,13
4485,9
4486,45
4487,46
4488,15
4489,13
4490,8
4491,35
4492,37
4493,12
4494,9
4495,26
4496,36
4497,33
4498,14
4499,13
4500,36
4501,36
4502,12
4503,7
4504,37
4505,41
4506,16
4507,3
4508,36
4509,36
4510,14
4511,4
4512,21
4513,25
4514,39
4515,39
4516,15
4517,12
4518,22
4519,41
4520,37
4521,13
4522,40
4523,32
4524,11
4525,33
4526,30
4527,7
4528,38
4529,43
4530,14
4531,40
4532,34
4533,9
4534,6
4535,5
4536,64
4537,28
4538,23
4539,23
4540,0
4541,38
4542,35
4543,11
4544,3
4545,62
4546,30
4547,25
4548,37
4549,32
4550,9
4551,5
4552,38
4553,35
4554,8
4555,49
4556,41
4557,21
4558,17
4559,14
4560,86
4561,46
4562,45
4563,16
4564,12
4565,39
4566,34
4567,8
4568,55
4569,47
4570,23
4571,19
4572,15
4573,55
4574,47
4575,49
4576,44
4577,20
4578,12
4579,26
4580,27
4581,3
4582,30
4583,77
4584,47
4585,18
4586,15
4587,12
4588,71
4589,40
4590,17
4591,15
4592,13
4593,10
4594,8
4595,56
4596,30
4597,29
4598,24
4599,23
4600,20
4601,19
4602,17
4603,13
4604,55
4605,39
4606,37
4607,18
4608,15
4609,11
4610,7
4611,50
4612,48
4613,21
4614,15
4615,12
4616,46
4617,51
4618,25
4619,21
4620,15
4621,9
4622,40
4623,18
4624,16
4625,14
4626,11
4627,38
4628,31
4629,11
4630,7
4631,2
4632,73
4633,73
4634,57
4635,48
4636,27
4637,23
4638,20
4639,17
4640,13
4641,10
4642,7
4643,5
4644,72
4645,65
4646,31
4647,26
4648,35
4649,37
4650,12
4651,11
4652,8
4653,63
4654,42
4655,49
4656,18
4657,14
4658,11
4659,10
4660,33
4661,32
4662,10
4663,2
4664,50
4665,48
4666,25
4667,20
4668,16
4669,11
4670,27
4671,22
4672,4
4673,3
4674,70
4675,64
4676,35
4677,33
4678,6
4679,49
4680,43
4681,26
4682,25
4683,22
4684,20
4685,17
4686,14
4687,12
4688,10
4689,8
4690,57
4691,60
4692,26
4693,23
4694,20
4695,18
4696,8
4697,6
4698,5
4699,35
4700,32
4701,12
4702,8
4703,6
4704,4
4705,44
4706,38
4707,7
4708,5
4709,40
4710,39
4711,20
4712,18
4713,14
4714,11
4715,9
4716,6
4717,5
4718,2
4719,0
4720,37
4721,32
4722,12
4723,10
4724,7
4725,2
4726,30
4727,27
4728,5
4729,2
4730,47
4731,46
4732,15
4733,9
4734,47
4735,43
4736,22
4737,16
4738,13
4739,10
4740,5
4741,1
4742,34
4743,39
4744,12
4745,10
4746,8
4747,6
4748,74
4749,62
4750,25
4751,23
4752,49
4753,44
4754,25
4755,22
4756,19
4757,16
4758,14
4759,11
4760,9
4761,6
4762,3
4763,53
4764,41
4765,3
4766,1
4767,27
4768,25
4769,23
4770,21
4771,19
4772,16
4773,14
4774,28
4775,28
4776,2
4777,36
4778,38
4779,14
4780,12
4781,11
4782,22
4783,60
4784,38
4785,12
4786,11
4787,6
4788,27
4789,16
4790,34
4791,36
4792,32
4793,20
4794,7
4795,61
4796,36
4797,34
4798,31
4799,26
4800,54
4801,27
4802,23
4803,20
4804,17
4805,17
4806,3
4807,27
4808,27
4809,28
4810,3
4811,0
4812,29
4813,15
4814,55
4815,48
4816,48
4817,41
4818,15
4819,86
4820,81
4821,31
4822,31
4823,6
4824,35
4825,33
4826,9
4827,44
4828,39
4829,13
4830,8
4831,37
4832,37
4833,18
4834,15
4835,39
4836,40
4837,15
4838,4
4839,58
4840,67
4841,34
4842,29
4843,2
4844,24
4845,20
4846,35
4847,36
4848,60
4849,48
4850,47
4851,27
4852,26
4853,24
4854,19
4855,72
4856,24
4857,29
4858,0
4859,44
4860,34
4861,34
4862,6
4863,0
4864,32
4865,46
4866,49
4867,26
4868,30
4869,6
4870,4
4871,75
4872,35
4873,36
4874,6
4875,0
4876,39
4877,41
4878,17
4879,15
4880,46
4881,17
4882,10
4883,7
4884,67
4885,64
4886,51
4887,41
4888,37
4889,16
4890,45
4891,35
4892,13
4893,12
4894,10
4895,61
4896,48
4897,30
4898,47
4899,41
4900,21
4901,19
4902,17
4903,14
4904,66
4905,64
4906,33
4907,33
4908,9
4909,35
4910,5
4911,70
4912,45
4913,22
4914,10
4915,39
4916,38
4917,16
4918,12
4919,2
4920,57
4921,24
4922,22
4923,4
4924,33
4925,35
4926,8
4927,1
4928,43
4929,41
4930,16
4931,7
4932,72
4933,69
4934,30
4935,32
4936,7
4937,24
4938,39
4939,41
4940,15
4941,36
4942,36
4943,9
4944,2
4945,46
4946,9
4947,39
4948,38
4949,13
4950,5
4951,55
4952,46
4953,17
4954,84
4955,67
4956,54
4957,26
4958,63
4959,62
4960,58
4961,36
4962,33
4963,6
4964,40
4965,41
4966,21
4967,14
4968,36
4969,76
4970,76
4971,31
4972,32
4973,5
4974,48
4975,45
4976,20
4977,16
4978,34
4979,34
4980,6
4981,4
4982,44
4983,45
4984,18
4985,14
4986,35
4987,49
4988,59
4989,24
4990,15
4991,33
4992,31
4993,9
4994,37
4995,39
4996,15
4997,14
4998,49
4999,66
5000,23
5001,20
5002,48
5003,40
5004,13
5005,5
5006,70
5007,69
5008,39
5009,33
5010,40
5011,42
5012,12
5013,10
5014,40
5015,34
5016,8
5017,3
5018,36
5019,65
5020,58
5021,30
5022,23
5023,22
5024,2
5025,27
5026,59
5027,49
5028,15
5029,31
5030,58
5031,58
5032,78
5033,36
5034,41
5035,36
5036,11
5037,48
5038,49
5039,17
5040,63
5041,60
5042,25
5043,13
5044,47
5045,48
5046,17
5047,14
5048,55
5049,57
5050,26
5051,20
5052,49
5053,54
5054,15
5055,30
5056,4
5057,45
5058,45
5059,16
5060,13
5061,43
5062,15
5063,13
5064,64
5065,26
5066,48
5067,41
5068,14
5069,11
5070,38
5071,42
5072,17
5073,15
5074,13
5075,60
5076,59
5077,16
5078,36
5079,40
5080,11
5081,8
5082,42
5083,7
5084,61
5085,62
5086,28
5087,24
5088,89
5089,46
5090,51
5091,18
5092,17
5093,74
5094,47
5095,43
5096,9
5097,0
5098,46
5099,49
5100,75
5101,50
5102,54
5103,16
5104,34
5105,29
5106,7
5107,33
5108,34
5109,9
5110,6
5111,55
5112,42
5113,40
5114,15
5115,12
5116,5
5117,2
5118,36
5119,43
5120,15
5121,11
5122,53
5123,41
5124,34
5125,8
5126,7
5127,50
5128,46
5129,17
5130,49
5131,53
5132,25
5133,16
5134,54
5135,47
5136,20
5137,16
5138,48
5139,62
5140,15
5141,59
5142,60
5143,34
5144,36
5145,15
5146,10
5147,44
5148,46
5149,17
5150,12
5151,41
5152,21
5153,19
5154,66
5155,38
5156,31
5157,26
5158,6
5159,40
5160,46
5161,17
5162,14
5163,39
5164,36
5165,13
5166,8
5167,29
5168,34
5169,7
5170,40
5171,41
5172,8
5173,6
5174,35
5175,39
5176,10
5177,0
5178,60
5179,60
5180,48
5181,20
5182,56
5183,64
5184,72
5185,7
5186,26
5187,32
5188,5
5189,64
5190,29
5191,30
5192,8
5193,4
5194,57
5195,17
5196,13
5197,58
5198,64
5199,73
5200,28
5201,27
5202,4
5203,62
5204,63
5205,16
5206,41
5207,42
5208,18
5209,16
5210,14
5211,11
5212,35
5213,40
5214,8
5215,2
5216,30
5217,33
5218,7
5219,4
5220,39
5221,51
5222,13
5223,51
5224,62
5225,62
5226,62
5227,32
5228,23
5229,47
5230,54
5231,25
5232,17
5233,68
5234,62
5235,46
5236,52
5237,14
5238,10
5239,70
5240,66
5241,47
5242,41
5243,15
5244,14
5245,11
5246,60
5247,65
5248,35
5249,39
5250,9
5251,7
5252,61
5253,70
5254,40
5255,8
5256,6
5257,4
5258,64
5259,39
5260,37
5261,12
5262,10
5263,8
5264,4
5265,36
5266,39
5267,8
5268,29
5269,31
5270,8
5271,6
5272,6
5273,67
5274,18
5275,33
5276,32
5277,12
5278,9
5279,49
5280,53
5281,13
5282,40
5283,34
5284,13
5285,12
5286,35
5287,33
5288,8
5289,4
5290,37
5291,13
5292,5
5293,29
5294,27
5295,4
5296,3
5297,28
5298,2
5299,31
5300,24
5301,3
5302,31
5303,31
5304,7
5305,3
5306,24
5307,22
5308,2
5309,39
5310,44
5311,17
5312,15
5313,13
5314,38
5315,37
5316,13
5317,11
5318,6
5319,43
5320,10
5321,38
5322,20
5323,16
5324,36
5325,36
5326,11
5327,10
5328,7
5329,76
5330,40
5331,17
5332,16
5333,14
5334,37
5335,42
5336,8
5337,6
5338,28
5339,29
5340,7
5341,3
5342,65
5343,32
5344,28
5345,25
5346,5
5347,49
5348,51
5349,23
5350,18
5351,15
5352,12
5353,10
5354,48
5355,56
5356,17
5357,15
5358,14
5359,79
5360,60
5361,54
5362,48
5363,23
5364,39
5365,9
5366,37
5367,32
5368,11
5369,9
5370,7
5371,73
5372,29
5373,33
5374,10
5375,9
5376,4
5377,65
5378,57
5379,48
5380,17
5381,14
5382,13
5383,8
5384,65
5385,64
5386,40
5387,25
5388,2
5389,68
5390,63
5391,22
5392,21
5393,2
5394,50
5395,41
5396,18
5397,16
5398,14
5399,10
5400,36
5401,14
5402,12
5403,56
5404,58
5405,23
5406,22
5407,1
5408,42
5409,40
5410,6
5411,2
5412,55
5413,18
5414,14
5415,71
5416,27
5417,48
5418,50
5419,19
5420,70
5421,60
5422,54
5423,22
5424,54
5425,51
5426,22
5427,15
5428,68
5429,72
5430,39
5431,33
5432,14
5433,12
5434,39
5435,6
5436,4
5437,71
5438,73
5439,77
5440,40
5441,33
5442,12
5443,6
5444,56
5445,40
5446,16
5447,14
5448,43
5449,35
5450,14
5451,4
5452,62
5453,58
5454,17
5455,53
5456,59
5457,26
5458,23
5459,20
5460,18
5461,16
5462,53
5463,51
5464,27
5465,21
5466,21
5467,46
5468,6
5469,27
5470,3
5471,50
5472,45
5473,20
5474,50
5475,41
5476,20
5477,18
5478,72
5479,9
5480,71
5481,69
5482,42
5483,30
5484,9
5485,6
5486,44
5487,42
5488,19
5489,54
5490,36
5491,11
5492,0
5493,73
5494,57
5495,50
5496,24
5497,22
5498,20
5499,18
5500,15
5501,13
5502,72
5503,40
5504,41
5505,14
5506,11
5507,44
5508,39
5509,17
5510,14
5511,10
5512,32
5513,23
5514,2
5515,0
5516,59
5517,61
5518,35
5519,35
5520,15
5521,12
5522,34
5523,31
5524,10
5525,8
5526,57
5527,26
5528,22
5529,68
5530,57
5531,56
5532,22
5533,72
5534,32
5535,28
5536,53
5537,18
5538,16
5539,39
5540,23
5541,22
5542,77
5543,40
5544,43
5545,12
5546,42
5547,40
5548,18
5549,15
5550,12
5551,33
5552,31
5553,58
5554,10
5555,7
5556,1
5557,56
5558,50
5559,21
5560,17
5561,78
5562,32
5563,25
5564,5
5565,1
5566,68
5567,33
5568,28
5569,7
5570,67
5571,66
5572,30
5573,10
5574,7
5575,5
5576,0
5577,43
5578,41
5579,15
5580,12
5581,64
5582,30
5583,22
5584,1
5585,87
5586,24
5587,83
5588,84
5589,59
5590,21
5591,19
5592,16
5593,10
5594,31
5595,30
5596,3
5597,1
5598,72
5599,40
5600,16
5601,14
5602,12
5603,35
5604,12
5605,55
5606,53
5607,19
5608,17
5609,48
5610,51
5611,27
5612,53
5613,49
5614,28
5615,23
5616,18
5617,15
5618,39
5619,34
5620,6
5621,47
5622,44
5623,20
5624,18
5625,16
5626,39
5627,26
5628,3
5629,2
5630,66
5631,65
5632,67
5633,66
5634,18
5635,48
5636,24
5637,19
5638,1
5639,14
5640,21
5641,34
5642,41
5643,9
5644,4
5645,38
5646,37
5647,13
5648,10
5649,51
5650,47
5651,24
5652,20
5653,20
5654,57
5655,57
5656,23
5657,18
5658,40
5659,41
5660,16
5661,15
5662,33
5663,38
5664,8
5665,3
5666,43
5667,39
5668,14
5669,10
5670,38
5671,13
5672,10
5673,7
5674,55
5675,48
5676,23
5677,18
5678,48
5679,48
5680,19
5681,16
5682,14
5683,11
5684,53
5685,49
5686,44
5687,44
5688,15
5689,13
5690,11
5691,54
5692,58
5693,22
5694,20
5695,40
5696,46
5697,13
5698,11
5699,32
5700,26
5701,5
5702,2
5703,62
5704,27
5705,22
5706,56
5707,52
5708,20
5709,18
5710,15
5711,51
5712,51
5713,9
5714,60
5715,53
5716,19
5717,18
5718,15
5719,63
5720,68
5721,68
5722,24
5723,65
5724,29
5725,29
5726,8
5727,5
5728,38
5729,37
5730,14
5731,11
5732,11
5733,42
5734,37
5735,11
5736,9
5737,6
5738,4
5739,41
5740,16
5741,33
5742,32
5743,12
5744,10
5745,8
5746,74
5747,46
5748,59
5749,51
5750,17
5751,65
5752,57
5753,24
5754,33
5755,31
5756,7
5757,5
5758,59
5759,58
5760,34
5761,32
5762,12
5763,10
5764,49
5765,21
5766,19
5767,27
5768,32
5769,5
5770,52
5771,47
5772,17
5773,65
5774,58
5775,25
5776,23
5777,19
5778,35
5779,33
5780,14
5781,12
5782,57
5783,33
5784,68
5785,65
5786,26
5787,29
5788,6
5789,4
5790,65
5791,63
5792,27
5793,49
5794,44
